Date	Tavg	Rainfall
2029-09-04	27.61	0.91
2029-09-05	27.29	0.89
2029-09-06	26.95	2.84
2029-09-07	27.26	2.99
2029-09-08	27.27	1.44
2029-09-09	27.31	0.97
2029-09-10	27.41	4.57
2029-09-11	27.1	1.51
2029-09-12	27.33	1.54
2029-09-13	27.82	1.53
2029-09-14	27.7	0.18
2029-09-15	27.86	0.5
2029-09-16	27.39	1.3
2029-09-17	27.3	2.07
2029-09-18	27.35	1.57
2029-09-19	27.4	0.36
2029-09-20	27.15	0.28
2029-09-21	27.31	2.26
2029-09-22	27.5	1.49
2029-09-23	27.36	6.98
2029-09-24	27.08	8.31
2029-09-25	27.03	9.27
2029-09-26	26.77	4.79
2029-09-27	27.08	1.74
2029-09-28	26.86	10.48
2029-09-29	26.62	11.21
2029-09-30	26.64	4.61
2029-10-01	26.64	3.76
2029-10-02	26.9	3.26
2029-10-03	26.87	3.24
2029-10-04	26.69	3.96
2029-10-05	26.38	8.39
2029-10-06	26.44	7.47
2029-10-07	26.86	0.1
2029-10-08	26.52	1.82
2029-10-09	26.32	5.17
2029-10-10	26.86	1.17
2029-10-11	26.68	1.66
2029-10-12	26.5	1.47
2029-10-13	26.48	4.81
2029-10-14	26.4	3.56
2029-10-15	26.4	2.78
2029-10-16	26.36	3.47
2029-10-17	26.4	1.81
2029-10-18	26.72	0.07
2029-10-19	26.65	2.51
2029-10-20	26.36	5.87
2029-10-21	26.11	4.31
2029-10-22	26.17	1.87
2029-10-23	26.27	2.99
2029-10-24	26.46	3.63
2029-10-25	26.65	0.25
2029-10-26	27.02	0.2
2029-10-27	27.14	1.45
2029-10-28	27.1	0.22
2029-10-29	26.81	0.69
2029-10-30	26.81	0.89
2029-10-31	26.7	2.85
2029-11-01	26.5	5.06
2029-11-02	26.57	1.47
2029-11-03	26.48	2.31
2029-11-04	26.44	2.17
2029-11-05	26.26	0.29
2029-11-06	26.08	2.1
2029-11-07	26.06	2.05
2029-11-08	26.11	2.01
2029-11-09	25.92	3.02
2029-11-10	25.82	3.56
2029-11-11	26.03	2.42
2029-11-12	26.06	3.99
2029-11-13	26.13	2.7
2029-11-14	26.1	2.28
2029-11-15	26.24	0.94
2029-11-16	26.42	0.16
2029-11-17	26.49	0.05
2029-11-18	26.15	1.19
2029-11-19	26.27	2.55
2029-11-20	26.34	0.07
2029-11-21	26.07	0.21
2029-11-22	26.2	0.15
2029-11-23	26.23	0.19
2029-11-24	26.22	0.09
2029-11-25	26.11	0.17
2029-11-26	26.02	0.62
2029-11-27	26.02	0.54
2029-11-28	26.04	1.15
2029-11-29	25.72	0.72
2029-11-30	25.67	0.22
2029-12-01	25.86	0.38
2029-12-02	26.19	2.74
2029-12-03	26.06	0.12
2029-12-04	26.46	0.29
2029-12-05	25.9	1.21
2029-12-06	25.76	0.46
2029-12-07	25.5	0.28
2029-12-08	25.28	0.52
2029-12-09	25.62	3.07
2029-12-10	25.59	1.16
2029-12-11	25.57	0.15
2029-12-12	25.69	0.79
2029-12-13	25.85	0.79
2029-12-14	25.69	0.07
2029-12-15	25.67	0.16
2029-12-16	25.17	0.21
2029-12-17	25	0.27
2029-12-18	25.13	0.29
2029-12-19	25.53	0.35
2029-12-20	25.76	0.17
2029-12-21	25.59	0.28
2029-12-22	25.73	0.32
2029-12-23	25.22	0.05
2029-12-24	24.9	0.28
2029-12-25	25.32	0.03
2029-12-26	25.14	0.1
2029-12-27	25	0.29
2029-12-28	25.06	0.01
2029-12-29	25.12	0.04
2029-12-30	25.05	0.03
2029-12-31	25.05	0.09
2030-01-01	25.04	0.02
2030-01-02	24.82	0.01
2030-01-03	24.73	0.07
2030-01-04	24.59	0.13
2030-01-05	24.63	0.2
2030-01-06	24.97	0.4
2030-01-07	25.35	0.24
2030-01-08	25.46	2.84
2030-01-09	25.55	0.33
2030-01-10	25.58	0.23
2030-01-11	25.17	0.31
2030-01-12	25.21	0.39
2030-01-13	25.34	0.57
2030-01-14	25.22	0.13
2030-01-15	25	0.58
2030-01-16	24.94	0.71
2030-01-17	24.95	2.63
2030-01-18	24.76	2.78
2030-01-19	24.71	2.98
2030-01-20	24.57	1.48
2030-01-21	24.31	0.05
2030-01-22	24.23	0.15
2030-01-23	24.33	0.13
2030-01-24	24.91	0.06
2030-01-25	25.98	0.78
2030-01-26	25.6	0.07
2030-01-27	25.32	0.3
2030-01-28	25.68	0.24
2030-01-29	24.34	1.86
2030-01-30	24.29	1.27
2030-01-31	24.43	0.29
2030-02-01	24.68	0.28
2030-02-02	24.62	1.08
2030-02-03	24.8	1.6
2030-02-04	25.15	0.11
2030-02-05	25.12	0.13
2030-02-06	24.99	0.17
2030-02-07	25.4	0.16
2030-02-08	25.01	0.19
2030-02-09	24.81	0.12
2030-02-10	25.03	0.18
2030-02-11	25.21	0.32
2030-02-12	25.37	0.15
2030-02-13	25.54	0.15
2030-02-14	24.98	0.26
2030-02-15	25.26	0.27
2030-02-16	25.02	0.24
2030-02-17	25.15	0.24
2030-02-18	25.34	0.06
2030-02-19	25.39	0.23
2030-02-20	25.54	0.09
2030-02-21	25.32	0.14
2030-02-22	25.54	0.12
2030-02-23	25.42	0.14
2030-02-24	25.2	0.14
2030-02-25	25.25	0.13
2030-02-26	25.29	0.14
2030-02-27	25.4	0.18
2030-02-28	25.1	0.12
2030-03-01	24.61	0.4
2030-03-02	24.87	0.1
2030-03-03	25.15	0.14
2030-03-04	24.89	0.11
2030-03-05	24.72	0.13
2030-03-06	24.78	0.09
2030-03-07	25.09	0.02
2030-03-08	25.11	0.07
2030-03-09	25.65	0.74
2030-03-10	25.63	0.14
2030-03-11	25.42	0.16
2030-03-12	25.38	0.16
2030-03-13	25.39	0.12
2030-03-14	25.39	0.22
2030-03-15	25.53	0.07
2030-03-16	25.42	0.11
2030-03-17	25.14	0.17
2030-03-18	25	0.32
2030-03-19	25.27	0.2
2030-03-20	25.23	0.27
2030-03-21	25.4	0.16
2030-03-22	25.35	0.25
2030-03-23	25.18	1.37
2030-03-24	25.57	0.79
2030-03-25	25.73	0.22
2030-03-26	25.51	0.34
2030-03-27	25.16	0.13
2030-03-28	24.96	0.22
2030-03-29	25.04	0.27
2030-03-30	24.98	0.3
2030-03-31	24.76	0.18
2030-04-01	24.79	0.14
2030-04-02	25.12	0.17
2030-04-03	25.04	0.32
2030-04-04	25.35	0.22
2030-04-05	25.88	0.2
2030-04-06	26.01	0.14
2030-04-07	26.41	0.17
2030-04-08	25.96	0.11
2030-04-09	25.88	0.08
2030-04-10	25.96	0.07
2030-04-11	26.16	0.22
2030-04-12	26.3	0.14
2030-04-13	26.47	0.15
2030-04-14	26.44	0.18
2030-04-15	26.42	0.16
2030-04-16	26.72	0.19
2030-04-17	26.88	0.04
2030-04-18	26.12	0.28
2030-04-19	25.66	0.33
2030-04-20	25.38	0.19
2030-04-21	25.41	0.21
2030-04-22	25.54	0.31
2030-04-23	25.36	0.46
2030-04-24	25.18	0.26
2030-04-25	25.62	0.17
2030-04-26	25.86	0.07
2030-04-27	25.86	0.07
2030-04-28	25.54	0.49
2030-04-29	25	0.23
2030-04-30	25.12	0.1
2030-05-01	25.69	0.18
2030-05-02	25.21	0.27
2030-05-03	25.22	0.26
2030-05-04	25.85	0.25
2030-05-05	25.52	0.32
2030-05-06	25.21	0.32
2030-05-07	25.16	0.28
2030-05-08	25.4	0.24
2030-05-09	25.14	0.2
2030-05-10	25.42	0.23
2030-05-11	25.74	0.05
2030-05-12	25.6	0.12
2030-05-13	25.94	0.09
2030-05-14	25.99	0.21
2030-05-15	26.55	0.1
2030-05-16	26.13	0.03
2030-05-17	26.04	0.06
2030-05-18	26.16	0.1
2030-05-19	26.71	0.24
2030-05-20	26.96	0.11
2030-05-21	26.35	0.2
2030-05-22	26.53	0.24
2030-05-23	26.54	0.21
2030-05-24	26.76	0.01
2030-05-25	26.72	0.18
2030-05-26	26.96	0.4
2030-05-27	26.72	0.12
2030-05-28	26.57	0.15
2030-05-29	26.46	0.25
2030-05-30	26.57	1.13
2030-05-31	26.54	0.5
2030-06-01	26.64	0.18
2030-06-02	26.53	0.29
2030-06-03	26.6	1.81
2030-06-04	26.82	0.17
2030-06-05	26.81	0.17
2030-06-06	26.36	0.13
2030-06-07	26.34	0.29
2030-06-08	26.92	0.25
2030-06-09	26.79	0.24
2030-06-10	26.36	0.05
2030-06-11	26.26	0.08
2030-06-12	26.71	0.12
2030-06-13	27.09	0.15
2030-06-14	26.91	0.13
2030-06-15	26.83	0.18
2030-06-16	26.63	0.09
2030-06-17	26.14	0.08
2030-06-18	26.53	0.38
2030-06-19	27.19	0.49
2030-06-20	26.79	0.14
2030-06-21	26.69	0.17
2030-06-22	26.91	0.12
2030-06-23	26.9	0.17
2030-06-24	26.76	0.16
2030-06-25	26.82	0.15
2030-06-26	26.85	1.11
2030-06-27	27.15	0.6
2030-06-28	27.1	0.42
2030-06-29	26.75	0.15
2030-06-30	26.73	0.23
2030-07-01	26.82	0.25
2030-07-02	27.05	0.69
2030-07-03	27.08	0.22
2030-07-04	27.16	2.28
2030-07-05	27.1	2.84
2030-07-06	26.98	0.16
2030-07-07	26.64	0.23
2030-07-08	26.79	0.22
2030-07-09	27.15	0.26
2030-07-10	27	1.25
2030-07-11	27.15	0.98
2030-07-12	26.74	1.59
2030-07-13	26.87	3.46
2030-07-14	26.8	0.18
2030-07-15	26.31	12.34
2030-07-16	26.78	1.34
2030-07-17	26.88	0.27
2030-07-18	27.03	3.37
2030-07-19	27.08	0.28
2030-07-20	27.08	0.24
2030-07-21	27.54	0.19
2030-07-22	26.86	0.9
2030-07-23	27.06	0.15
2030-07-24	27.16	0.52
2030-07-25	26.9	2.11
2030-07-26	27.03	0.98
2030-07-27	27.06	0.23
2030-07-28	26.9	1.17
2030-07-29	26.95	0.74
2030-07-30	26.86	0.95
2030-07-31	27.11	0.16
2030-08-01	26.89	0.13
2030-08-02	27.37	0.36
2030-08-03	27.23	2.34
2030-08-04	26.98	5.5
2030-08-05	27.04	1.42
2030-08-06	26.97	0.08
2030-08-07	27.48	0.13
2030-08-08	27.56	0.6
2030-08-09	27.71	1.19
2030-08-10	27.41	0.16
2030-08-11	27.24	3.21
2030-08-12	27.39	0.25
2030-08-13	27.78	0.27
2030-08-14	27.41	2.56
2030-08-15	26.97	6.12
2030-08-16	27.03	1.12
2030-08-17	27.43	0.17
2030-08-18	27.47	5.46
2030-08-19	27.31	3.78
2030-08-20	27.23	4.61
2030-08-21	27.04	4.79
2030-08-22	27.02	6.89
2030-08-23	26.98	5.7
2030-08-24	27.16	1.43
2030-08-25	26.88	2.47
2030-08-26	26.74	2.62
2030-08-27	26.72	6.35
2030-08-28	27.06	0.5
2030-08-29	27.64	0.17
2030-08-30	27.34	1.7
2030-08-31	27.13	4.94
2030-09-01	26.9	1.31
2030-09-02	26.83	1.28
2030-09-03	26.96	0.1
2030-09-04	26.72	2.59
2030-09-05	27	2.69
2030-09-06	27.04	5.66
2030-09-07	27.3	0.39
2030-09-08	27.39	2.1
2030-09-09	26.92	4.63
2030-09-10	26.48	8.2
2030-09-11	26.7	2.93
2030-09-12	26.93	0.13
2030-09-13	26.99	0.15
2030-09-14	27.08	2.37
2030-09-15	26.59	8.72
2030-09-16	26.17	12.15
2030-09-17	26.55	8.13
2030-09-18	26.85	0.97
2030-09-19	26.87	0.32
2030-09-20	26.83	0.12
2030-09-21	26.73	0.2
2030-09-22	26.96	1.32
2030-09-23	26.98	0.31
2030-09-24	26.93	0.91
2030-09-25	26.97	2.78
2030-09-26	27	0.1
2030-09-27	27.09	0.54
2030-09-28	27.15	0.54
2030-09-29	26.7	5.18
2030-09-30	26.84	0.27
2030-10-01	26.62	0.08
2030-10-02	26.53	0.24
2030-10-03	27.24	0.52
2030-10-04	26.89	1.49
2030-10-05	26.9	2.73
2030-10-06	26.87	3.37
2030-10-07	26.83	3.52
2030-10-08	26.73	5.84
2030-10-09	26.72	5.36
2030-10-10	26.62	2.07
2030-10-11	26.69	1.27
2030-10-12	26.72	1.57
2030-10-13	26.42	3.5
2030-10-14	26.62	3
2030-10-15	26.57	3.43
2030-10-16	26.8	0.79
2030-10-17	26.78	0.87
2030-10-18	26.71	7.13
2030-10-19	26.95	0.75
2030-10-20	26.56	0.03
2030-10-21	26.6	0.08
2030-10-22	26.56	0.2
2030-10-23	27.09	0.13
2030-10-24	27.07	0.24
2030-10-25	26.55	0.04
2030-10-26	26.59	1.32
2030-10-27	26.55	2.17
2030-10-28	26.67	0.49
2030-10-29	26.7	0.15
2030-10-30	26.49	0.15
2030-10-31	26.23	0.11
2030-11-01	26.05	0.02
2030-11-02	25.91	0.08
2030-11-03	26.08	0.43
2030-11-04	26.56	1.95
2030-11-05	26.43	0.14
2030-11-06	26.22	0.09
2030-11-07	26.24	0.16
2030-11-08	26.1	0.08
2030-11-09	25.81	1.51
2030-11-10	26.24	4.81
2030-11-11	26.3	0.15
2030-11-12	26.17	0.09
2030-11-13	26	0.08
2030-11-14	25.87	0.14
2030-11-15	25.94	0.12
2030-11-16	26.11	0.17
2030-11-17	25.9	0.14
2030-11-18	25.78	0.1
2030-11-19	26.32	0.94
2030-11-20	26.25	0.1
2030-11-21	25.11	0.43
2030-11-22	25.63	0.13
2030-11-23	25.75	0.32
2030-11-24	25.64	0.69
2030-11-25	25.53	0.12
2030-11-26	25.86	0.1
2030-11-27	26.07	0.12
2030-11-28	26.03	0.19
2030-11-29	25.83	0.13
2030-11-30	25.89	0.18
2030-12-01	25.56	0.13
2030-12-02	25.33	0.11
2030-12-03	25.29	0.17
2030-12-04	25.65	0.12
2030-12-05	25.56	0.03
2030-12-06	25.51	0.15
2030-12-07	25.38	0.1
2030-12-08	25.42	0.17
2030-12-09	24.94	0.27
2030-12-10	25.08	0.13
2030-12-11	24.95	0.67
2030-12-12	25.34	1.42
2030-12-13	25.08	0.97
2030-12-14	25.36	0.11
2030-12-15	25.59	0.13
2030-12-16	25.51	0.17
2030-12-17	25.3	0.11
2030-12-18	24.92	0.2
2030-12-19	24.92	0.25
2030-12-20	25.22	0.09
2030-12-21	25.58	0.05
2030-12-22	25.43	0.11
2030-12-23	25.25	0.11
2030-12-24	25.39	0.13
2030-12-25	25.1	0.11
2030-12-26	25.18	0.17
2030-12-27	24.82	0.05
2030-12-28	24.56	0.2
2030-12-29	24.5	0.31
2030-12-30	24.34	0.31
2030-12-31	24.01	0.06
2031-01-01	23.95	0.17
2031-01-02	24.24	0.18
2031-01-03	24.79	0.38
2031-01-04	24.43	0.49
2031-01-05	24.69	0.13
2031-01-06	24.61	0.15
2031-01-07	24.31	0.09
2031-01-08	24.39	0.23
2031-01-09	24.23	0.16
2031-01-10	24.06	0.34
2031-01-11	24.01	0.35
2031-01-12	24.03	0.26
2031-01-13	24.13	0.03
2031-01-14	23.91	0.15
2031-01-15	23.98	0.3
2031-01-16	23.99	0.52
2031-01-17	24.47	0.24
2031-01-18	24.08	0.14
2031-01-19	24.25	0.13
2031-01-20	24.55	0.17
2031-01-21	25.18	0.31
2031-01-22	25.02	0.17
2031-01-23	24.68	0.29
2031-01-24	24.51	0.37
2031-01-25	24.82	0.24
2031-01-26	24.49	0.35
2031-01-27	24.34	0.26
2031-01-28	24.69	0.18
2031-01-29	24.94	0.22
2031-01-30	25.05	0.04
2031-01-31	25.01	0.15
2031-02-01	25.19	0.12
2031-02-02	25.14	0.11
2031-02-03	25.18	0.11
2031-02-04	25.3	0.17
2031-02-05	25.46	0.24
2031-02-06	25.28	0.26
2031-02-07	25	0.15
2031-02-08	25.77	0.25
2031-02-09	25.42	0.03
2031-02-10	24.94	0.01
2031-02-11	24.68	0.07
2031-02-12	25.22	0.21
2031-02-13	25.02	0.12
2031-02-14	24.55	0.13
2031-02-15	24.76	0.22
2031-02-16	24.93	0.12
2031-02-17	25.14	0.12
2031-02-18	25.06	0.08
2031-02-19	25.01	0.09
2031-02-20	24.75	0.16
2031-02-21	24.39	0.53
2031-02-22	24.32	0.34
2031-02-23	24.41	0.36
2031-02-24	24.81	0.27
2031-02-25	24.99	0.23
2031-02-26	25.06	0.14
2031-02-27	24.97	0.2
2031-02-28	25	0.12
2031-03-01	24.72	0.17
2031-03-02	24.7	0.15
2031-03-03	24.7	0.14
2031-03-04	24.94	0.13
2031-03-05	24.89	0.13
2031-03-06	24.83	0.09
2031-03-07	24.49	0.46
2031-03-08	24.68	0.33
2031-03-09	24.71	0.1
2031-03-10	24.82	0.24
2031-03-11	25.07	0.14
2031-03-12	24.62	0.23
2031-03-13	24.69	0.26
2031-03-14	25.08	0.05
2031-03-15	24.93	0.14
2031-03-16	25.04	0.07
2031-03-17	25.14	0.17
2031-03-18	25.08	0.13
2031-03-19	24.95	0.18
2031-03-20	24.87	0.14
2031-03-21	24.82	0.13
2031-03-22	24.93	0.17
2031-03-23	24.74	0.29
2031-03-24	24.76	0.31
2031-03-25	24.74	0.19
2031-03-26	24.92	0.21
2031-03-27	25.19	0.17
2031-03-28	25.11	0.05
2031-03-29	25	0.09
2031-03-30	24.99	0.06
2031-03-31	25.02	0.11
2031-04-01	25.31	0.12
2031-04-02	25.7	0.07
2031-04-03	25.62	0.13
2031-04-04	25.21	0.29
2031-04-05	24.85	0.18
2031-04-06	24.97	0.1
2031-04-07	24.74	0.07
2031-04-08	25.23	0.07
2031-04-09	25.57	0.28
2031-04-10	25.42	0.23
2031-04-11	25.05	0.12
2031-04-12	24.61	0.11
2031-04-13	25.11	0.05
2031-04-14	25.4	0.13
2031-04-15	25.12	0.15
2031-04-16	24.91	0.15
2031-04-17	25.53	0.28
2031-04-18	25.35	0.27
2031-04-19	25.27	0.24
2031-04-20	25.77	0.07
2031-04-21	25.98	0.08
2031-04-22	25.86	0.07
2031-04-23	25.37	0.21
2031-04-24	25.07	0.44
2031-04-25	25.27	0.14
2031-04-26	25.45	0.17
2031-04-27	25.44	0.15
2031-04-28	25.66	0.27
2031-04-29	25.59	0.15
2031-04-30	25.67	0.16
2031-05-01	26.11	0.07
2031-05-02	25.98	0.1
2031-05-03	26.12	0.06
2031-05-04	26.11	0.12
2031-05-05	26.26	0.09
2031-05-06	26.18	0.14
2031-05-07	25.96	0.13
2031-05-08	26.15	0.08
2031-05-09	26.04	0.12
2031-05-10	25.92	0.05
2031-05-11	25.94	0.18
2031-05-12	25.99	0.1
2031-05-13	26.3	0.11
2031-05-14	26.47	0.15
2031-05-15	26.38	0.05
2031-05-16	26.07	0.09
2031-05-17	25.9	0.11
2031-05-18	25.5	0.25
2031-05-19	25.74	0.95
2031-05-20	26.26	0.09
2031-05-21	26.44	0.11
2031-05-22	26.87	0.13
2031-05-23	26.9	0.13
2031-05-24	26.9	0.18
2031-05-25	26.59	0.21
2031-05-26	26.36	0.07
2031-05-27	26.47	0.25
2031-05-28	26.79	0.29
2031-05-29	26.41	0.12
2031-05-30	26.42	0.17
2031-05-31	26.8	0.13
2031-06-01	26.72	0.19
2031-06-02	26.8	0.07
2031-06-03	26.97	0.07
2031-06-04	26.87	0.06
2031-06-05	26.37	0.14
2031-06-06	26.26	0.08
2031-06-07	26.21	0.2
2031-06-08	26.58	0.14
2031-06-09	26.59	0.08
2031-06-10	26.64	2.38
2031-06-11	26.57	1.81
2031-06-12	26.41	6.44
2031-06-13	26.65	0.42
2031-06-14	26.88	1.69
2031-06-15	26.8	0.12
2031-06-16	26.87	0.57
2031-06-17	26.85	4.98
2031-06-18	26.68	1.36
2031-06-19	26.97	0.24
2031-06-20	26.86	0.02
2031-06-21	27.06	0.15
2031-06-22	27.09	2.76
2031-06-23	26.66	2.58
2031-06-24	26.6	2.36
2031-06-25	26.73	3.59
2031-06-26	26.68	4.73
2031-06-27	26.6	2.16
2031-06-28	26.76	0.19
2031-06-29	27.08	1.17
2031-06-30	26.94	2.21
2031-07-01	26.97	0.26
2031-07-02	27.26	0.32
2031-07-03	26.6	0.74
2031-07-04	26.45	1.37
2031-07-05	26.46	5.16
2031-07-06	26.49	3.22
2031-07-07	26.84	0.56
2031-07-08	26.77	0.13
2031-07-09	26.69	0.13
2031-07-10	26.9	1.83
2031-07-11	27.28	0.96
2031-07-12	27.33	0.67
2031-07-13	26.66	3.4
2031-07-14	26.6	5.26
2031-07-15	26.88	0.94
2031-07-16	27.37	0.04
2031-07-17	27.67	0.47
2031-07-18	27.36	0.82
2031-07-19	26.86	0.68
2031-07-20	26.59	1.03
2031-07-21	26.92	3.44
2031-07-22	26.61	9.2
2031-07-23	26.82	3.89
2031-07-24	27.16	1.7
2031-07-25	27.55	0.15
2031-07-26	27.49	0.9
2031-07-27	26.72	2.65
2031-07-28	27.1	3.49
2031-07-29	27.08	4.77
2031-07-30	27.08	0.87
2031-07-31	27.15	1.57
2031-08-01	27.3	0.11
2031-08-02	27.5	1.45
2031-08-03	27.51	0.28
2031-08-04	27.47	3.55
2031-08-05	27.15	4.24
2031-08-06	26.95	3.47
2031-08-07	26.78	5.56
2031-08-08	26.9	2.79
2031-08-09	26.98	5.15
2031-08-10	27.12	1.76
2031-08-11	27.28	0.54
2031-08-12	27.13	0.73
2031-08-13	26.77	0.97
2031-08-14	26.97	1.62
2031-08-15	27.04	5.82
2031-08-16	26.81	8.9
2031-08-17	26.96	4.66
2031-08-18	27.19	2.29
2031-08-19	27.04	4.99
2031-08-20	26.71	5.02
2031-08-21	25.69	23.69
2031-08-22	26.57	14.33
2031-08-23	26.76	2.69
2031-08-24	26.82	4.13
2031-08-25	26.81	1.22
2031-08-26	26.85	0.07
2031-08-27	26.81	0.38
2031-08-28	27.17	1.36
2031-08-29	27.55	1.3
2031-08-30	27.61	2.57
2031-08-31	27.24	5.94
2031-09-01	26.9	5.41
2031-09-02	27	3.34
2031-09-03	26.99	4.91
2031-09-04	27.36	1.94
2031-09-05	27.45	0.97
2031-09-06	27.13	2.22
2031-09-07	27.04	3.35
2031-09-08	26.94	3.81
2031-09-09	26.93	3.83
2031-09-10	27.07	4.24
2031-09-11	27.03	7.28
2031-09-12	27.15	2.11
2031-09-13	27.06	1.62
2031-09-14	26.82	8.4
2031-09-15	27.19	4.01
2031-09-16	27.37	1.53
2031-09-17	27.14	4.75
2031-09-18	27.25	5.85
2031-09-19	27.3	1
2031-09-20	27.14	1.36
2031-09-21	26.98	8.23
2031-09-22	26.91	7.16
2031-09-23	27	1.46
2031-09-24	26.65	2.99
2031-09-25	26.7	7.47
2031-09-26	26.9	1.78
2031-09-27	26.69	1.66
2031-09-28	26.55	9.17
2031-09-29	26.51	12.31
2031-09-30	26.11	10.61
2031-10-01	26.18	9.23
2031-10-02	26.45	3.6
2031-10-03	26.31	10.85
2031-10-04	25.75	17.46
2031-10-05	26.06	2.54
2031-10-06	26.12	0.24
2031-10-07	26.12	6.18
2031-10-08	26.07	5.33
2031-10-09	26.23	0.18
2031-10-10	26.08	0.22
2031-10-11	25.96	0.87
2031-10-12	26.11	4.6
2031-10-13	26.27	3.94
2031-10-14	26.13	0.85
2031-10-15	26.21	3.26
2031-10-16	26.27	2.99
2031-10-17	26.34	0.12
2031-10-18	26.14	0.7
2031-10-19	26.11	0.68
2031-10-20	26.15	0.85
2031-10-21	26.04	2.93
2031-10-22	25.97	0.05
2031-10-23	26.01	0.19
2031-10-24	25.96	1.62
2031-10-25	25.9	4.36
2031-10-26	25.86	5.31
2031-10-27	26.1	0.26
2031-10-28	26.32	0.46
2031-10-29	26.34	0.18
2031-10-30	26.31	0.17
2031-10-31	26.3	4.24
2031-11-01	26.1	0.89
2031-11-02	26.13	0.11
2031-11-03	26.51	0.68
2031-11-04	26.11	1.01
2031-11-05	25.94	0.5
2031-11-06	26.11	1.81
2031-11-07	26.27	1
2031-11-08	25.99	0.03
2031-11-09	25.54	0.31
2031-11-10	25.75	0.4
2031-11-11	25.76	0.58
2031-11-12	25.98	2.98
2031-11-13	26.04	1.78
2031-11-14	25.79	0.85
2031-11-15	25.63	0.93
2031-11-16	25.49	1.44
2031-11-17	25.64	2.36
2031-11-18	25.72	1.38
2031-11-19	25.92	0.1
2031-11-20	26.12	0.43
2031-11-21	26.06	0.06
2031-11-22	25.83	0.09
2031-11-23	25.77	1.83
2031-11-24	25.67	4.23
2031-11-25	25.38	2.66
2031-11-26	25.43	1.54
2031-11-27	25.75	0.31
2031-11-28	25.7	0.97
2031-11-29	26.03	0.92
2031-11-30	25.9	0.07
2031-12-01	25.36	0.13
2031-12-02	25.19	0.23
2031-12-03	25.39	0.06
2031-12-04	25.79	0.18
2031-12-05	25.82	0.65
2031-12-06	25.24	0.4
2031-12-07	24.72	0.86
2031-12-08	25.35	1.28
2031-12-09	25.49	1.79
2031-12-10	25.78	0.07
2031-12-11	25.66	0.21
2031-12-12	25.54	0.44
2031-12-13	25.33	0.51
2031-12-14	25.17	0.6
2031-12-15	25.12	0.53
2031-12-16	25.36	0.26
2031-12-17	25.29	2.89
2031-12-18	24.7	1.66
2031-12-19	24.52	1.16
2031-12-20	24.63	0.39
2031-12-21	24.71	0.42
2031-12-22	24.98	0.2
2031-12-23	25.31	0.17
2031-12-24	25.2	0.85
2031-12-25	25.2	0.63
2031-12-26	25.56	0.14
2031-12-27	25.26	0.13
2031-12-28	25.08	0.13
2031-12-29	24.76	0.13
2031-12-30	24.7	0.25
2031-12-31	24.68	0.27
2032-01-01	24.64	0.11
2032-01-02	24.59	0.02
2032-01-03	24.47	0.03
2032-01-04	24.35	0.4
2032-01-05	24.53	0.35
2032-01-06	24.62	0.27
2032-01-07	24.58	0.34
2032-01-08	24.79	0.09
2032-01-09	24.78	0.11
2032-01-10	24.89	0.13
2032-01-11	25.19	0.2
2032-01-12	25.06	0.62
2032-01-13	25.37	0.42
2032-01-14	25.09	0.11
2032-01-15	25.2	0.13
2032-01-16	24.96	0.03
2032-01-17	24.95	0.12
2032-01-18	24.92	0.24
2032-01-19	25.09	0.74
2032-01-20	24.87	0.42
2032-01-21	25.16	0.12
2032-01-22	24.93	0.26
2032-01-23	24.93	0.29
2032-01-24	24.97	0.16
2032-01-25	25.03	0.11
2032-01-26	25.03	0.12
2032-01-27	24.94	0.09
2032-01-28	25.05	0.12
2032-01-29	25.33	0.18
2032-01-30	24.88	0.56
2032-01-31	24.65	0.63
2032-02-01	24.76	0.67
2032-02-02	24.8	0.84
2032-02-03	24.53	0.83
2032-02-04	24.86	0.23
2032-02-05	25.23	0.09
2032-02-06	25.04	0.19
2032-02-07	24.65	0.08
2032-02-08	24.86	0.11
2032-02-09	24.82	0.12
2032-02-10	25.17	0.15
2032-02-11	25.21	0.08
2032-02-12	25.03	0.12
2032-02-13	24.73	0.21
2032-02-14	24.79	0.2
2032-02-15	24.26	0.28
2032-02-16	24.56	0.12
2032-02-17	24.59	0.13
2032-02-18	24.81	0.15
2032-02-19	25.03	0.25
2032-02-20	24.81	0.03
2032-02-21	24.83	0.11
2032-02-22	24.83	0.08
2032-02-23	24.86	0.11
2032-02-24	24.85	0.14
2032-02-25	25.1	0.11
2032-02-26	25.17	0.1
2032-02-27	24.8	0.11
2032-02-28	24.9	0.06
2032-02-29	24.62	0.19
2032-03-01	24.49	0.1
2032-03-02	24.37	0.04
2032-03-03	24.52	0.17
2032-03-04	24.77	0.03
2032-03-05	24.56	0.16
2032-03-06	24.2	0.24
2032-03-07	24.25	0.08
2032-03-08	24.8	0.18
2032-03-09	25.58	0.13
2032-03-10	24.58	0.31
2032-03-11	24.85	0.29
2032-03-12	24.8	0.12
2032-03-13	24.84	0.13
2032-03-14	24.86	0.36
2032-03-15	25.11	0.84
2032-03-16	25.66	0.1
2032-03-17	25.46	0.08
2032-03-18	25.31	0.1
2032-03-19	25.51	0.22
2032-03-20	25.86	0.26
2032-03-21	25.41	0.12
2032-03-22	25.2	0.13
2032-03-23	25.37	0.15
2032-03-24	25.42	0.14
2032-03-25	25.34	0.1
